image_id,cyclone,SID,SEASON,NUMBER,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,image_path
005306,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-09 15:00:00,21.4,88.3,105.0,955.0,
005307,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-09 18:00:00,21.6,88.6,95.0,964.0,
005308,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-09 21:00:00,21.8,89.1,83.0,974.0,
005309,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 00:00:00,22.0,89.5,70.0,983.0,
005310,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 03:00:00,22.2,89.8,63.0,988.0,
005311,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 06:00:00,22.3,90.1,55.0,993.0,
005312,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 09:00:00,22.4,90.3,48.0,997.0,
005313,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 12:00:00,22.6,90.6,40.0,1001.0,
005314,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 15:00:00,22.6,90.8,35.0,1004.0,
005315,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 18:00:00,22.8,91.1,30.0,1006.0,
005316,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-10 21:00:00,22.9,91.3,25.0,1007.0,
005317,1,2019302N11118,2019,92,NI,BULBUL:MATMO,2019-11-11 00:00:00,23.1,91.5,20.0,1007.0,
005318,1,2019335N05058,2019,103,NI,PAWAN,2019-11-30 18:00:00,4.6,58.0,15.0,,
005319,1,2019335N05058,2019,103,NI,PAWAN,2019-11-30 21:00:00,4.7,57.8,15.0,,
005320,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 00:00:00,4.8,57.6,15.0,1010.0,
005321,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 03:00:00,4.9,57.5,15.0,1009.0,
005322,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 06:00:00,4.9,57.4,15.0,1008.0,
005323,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 09:00:00,4.9,57.3,18.0,1008.0,
005324,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 12:00:00,5.0,57.2,20.0,1007.0,
005325,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 15:00:00,5.1,57.1,20.0,1007.0,
005326,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 18:00:00,5.2,57.0,20.0,1007.0,
005327,1,2019335N05058,2019,103,NI,PAWAN,2019-12-01 21:00:00,5.3,56.9,23.0,1005.0,
005328,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 00:00:00,5.5,56.9,25.0,1002.0,
005329,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 03:00:00,5.7,56.9,28.0,1001.0,
005330,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 06:00:00,5.8,56.9,30.0,999.0,
005331,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 09:00:00,5.9,56.9,30.0,999.0,
005332,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 12:00:00,5.9,56.8,30.0,999.0,
005333,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 15:00:00,6.0,56.8,30.0,1002.0,
005334,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 18:00:00,6.2,56.8,30.0,1005.0,
005335,1,2019335N05058,2019,103,NI,PAWAN,2019-12-02 21:00:00,6.3,56.8,33.0,1004.0,
005336,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 00:00:00,6.5,56.9,35.0,1002.0,
005337,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 03:00:00,6.7,56.9,35.0,1002.0,
005338,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 06:00:00,6.9,56.9,35.0,1002.0,
005339,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 09:00:00,7.0,56.9,33.0,1001.0,
005340,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 12:00:00,7.0,57.0,30.0,1000.0,
005341,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 15:00:00,7.0,57.0,30.0,1000.0,
005342,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 18:00:00,7.1,57.1,30.0,1000.0,
005343,1,2019335N05058,2019,103,NI,PAWAN,2019-12-03 21:00:00,7.2,57.1,30.0,1002.0,
005344,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 00:00:00,7.3,57.1,30.0,1003.0,
005345,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 03:00:00,7.4,57.1,33.0,1002.0,
005346,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 06:00:00,7.5,57.1,35.0,1000.0,
005347,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 09:00:00,7.6,57.0,38.0,999.0,
005348,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 12:00:00,7.8,56.9,40.0,997.0,
005349,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 15:00:00,8.1,56.9,40.0,999.0,
005350,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 18:00:00,8.6,56.9,40.0,1001.0,
005351,1,2019335N05058,2019,103,NI,PAWAN,2019-12-04 21:00:00,9.0,56.7,40.0,1001.0,
005352,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 00:00:00,9.3,56.6,40.0,1000.0,
005353,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 03:00:00,9.3,56.4,40.0,1000.0,
005354,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 06:00:00,9.4,56.1,40.0,999.0,
005355,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 09:00:00,9.3,55.4,40.0,999.0,
005356,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 12:00:00,9.3,55.0,40.0,999.0,
005357,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 15:00:00,9.1,54.7,38.0,1002.0,
005358,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 18:00:00,8.9,54.3,35.0,1005.0,
005359,1,2019335N05058,2019,103,NI,PAWAN,2019-12-05 21:00:00,8.6,53.9,35.0,1005.0,
005360,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 00:00:00,8.3,53.4,35.0,1004.0,
005361,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 03:00:00,8.1,53.1,35.0,1004.0,
005362,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 06:00:00,8.0,52.8,35.0,1004.0,
005363,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 09:00:00,7.9,52.5,40.0,1002.0,
005364,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 12:00:00,7.9,52.2,45.0,999.0,
005365,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 15:00:00,7.8,51.6,45.0,1000.0,
005366,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 18:00:00,7.8,51.1,45.0,1000.0,
005367,1,2019335N05058,2019,103,NI,PAWAN,2019-12-06 21:00:00,7.7,50.6,43.0,1001.0,
005368,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 00:00:00,7.7,49.8,40.0,1002.0,
005369,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 03:00:00,7.6,49.4,35.0,1001.0,
005370,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 06:00:00,7.5,48.9,30.0,1000.0,
005371,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 09:00:00,7.4,48.5,28.0,1003.0,
005372,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 12:00:00,7.2,48.2,25.0,1005.0,
005373,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 15:00:00,7.1,47.8,23.0,1006.0,
005374,1,2019335N05058,2019,103,NI,PAWAN,2019-12-07 18:00:00,7.1,47.4,20.0,1007.0,
005375,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 06:00:00,9.5,87.5,20.0,1007.0,
005376,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 09:00:00,9.5,87.2,25.0,1005.0,
005377,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 12:00:00,9.5,87.0,30.0,1002.0,
005378,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 15:00:00,9.5,86.8,30.0,1002.0,
005379,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 18:00:00,9.5,86.6,30.0,1001.0,
005380,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-15 21:00:00,9.6,86.5,33.0,1000.0,
005381,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 00:00:00,9.8,86.4,35.0,999.0,
005382,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 03:00:00,10.1,86.2,38.0,998.0,
005383,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 06:00:00,10.3,86.1,40.0,997.0,
005384,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 09:00:00,10.5,86.1,45.0,995.0,
005385,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 12:00:00,10.6,86.2,50.0,992.0,
005386,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 15:00:00,10.8,86.1,53.0,990.0,
005387,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 18:00:00,10.9,86.1,55.0,987.0,
005388,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-16 21:00:00,11.1,86.1,58.0,985.0,
005389,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 00:00:00,11.2,86.1,60.0,982.0,
005390,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 03:00:00,11.3,86.1,65.0,980.0,
005391,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 06:00:00,11.5,86.2,70.0,978.0,
005392,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 09:00:00,11.6,86.2,75.0,974.0,
005393,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 12:00:00,11.9,86.2,80.0,970.0,
005394,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 15:00:00,12.5,86.4,100.0,951.0,
005395,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 18:00:00,12.5,86.4,120.0,932.0,
005396,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-17 21:00:00,12.9,86.5,125.0,926.0,
005397,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 00:00:00,13.2,86.4,130.0,919.0,
005398,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 03:00:00,13.3,86.2,135.0,915.0,
005399,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 06:00:00,13.4,86.2,140.0,911.0,
005400,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 09:00:00,13.7,86.2,143.0,906.0,
005401,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 12:00:00,14.1,86.4,145.0,901.0,
005402,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 15:00:00,14.5,86.5,143.0,906.0,
005403,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 18:00:00,14.9,86.6,140.0,910.0,
005404,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-18 21:00:00,15.2,86.7,133.0,918.0,
005405,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 00:00:00,15.6,86.8,125.0,925.0,
005406,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 03:00:00,16.0,86.9,118.0,933.0,
005407,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 06:00:00,16.5,87.0,110.0,941.0,
005408,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 09:00:00,16.9,87.0,108.0,944.0,
005409,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 12:00:00,17.3,87.1,105.0,946.0,
005410,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 15:00:00,17.9,87.1,105.0,946.0,
005411,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 18:00:00,18.3,87.2,105.0,945.0,
005412,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-19 21:00:00,18.7,87.3,103.0,946.0,
005413,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 00:00:00,19.2,87.5,100.0,947.0,
005414,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 03:00:00,19.8,87.7,98.0,950.0,
005415,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 06:00:00,20.6,88.0,95.0,953.0,
005416,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 09:00:00,21.4,88.1,95.0,954.0,
005417,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 12:00:00,22.1,88.4,95.0,954.0,
005418,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 15:00:00,22.8,88.6,83.0,964.0,
005419,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 18:00:00,23.5,89.1,70.0,974.0,
005420,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-20 21:00:00,24.3,89.3,60.0,979.0,
005421,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-21 00:00:00,24.6,89.6,50.0,984.0,
005422,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-21 03:00:00,25.1,89.9,40.0,992.0,
005423,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-21 06:00:00,25.4,90.1,30.0,1000.0,
005424,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-21 09:00:00,25.2,89.6,,,
005425,1,2020136N10088,2020,25,NI,AMPHAN,2020-05-21 12:00:00,25.4,89.6,,,
005426,1,2020153N13072,2020,31,NI,NISARGA,2020-05-31 18:00:00,12.9,72.2,20.0,1008.0,
005427,1,2020153N13072,2020,31,NI,NISARGA,2020-05-31 21:00:00,12.9,72.0,20.0,1008.0,
005428,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 00:00:00,13.0,71.6,20.0,1007.0,
005429,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 03:00:00,13.1,71.4,23.0,1007.0,
005430,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 06:00:00,13.4,71.2,25.0,1006.0,
005431,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 09:00:00,13.7,71.1,25.0,1005.0,
005432,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 12:00:00,14.0,71.1,25.0,1003.0,
005433,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 15:00:00,14.2,71.2,28.0,1003.0,
005434,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 18:00:00,14.4,71.2,30.0,1003.0,
005435,1,2020153N13072,2020,31,NI,NISARGA,2020-06-01 21:00:00,14.7,71.2,33.0,1001.0,
005436,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 00:00:00,15.0,71.3,35.0,998.0,
005437,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 03:00:00,15.3,71.3,38.0,998.0,
005438,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 06:00:00,15.7,71.3,40.0,997.0,
005439,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 09:00:00,16.0,71.3,45.0,995.0,
005440,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 12:00:00,16.3,71.4,50.0,993.0,
005441,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 15:00:00,16.2,71.5,55.0,990.0,
005442,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 18:00:00,16.8,71.6,60.0,987.0,
005443,1,2020153N13072,2020,31,NI,NISARGA,2020-06-02 21:00:00,17.0,71.9,68.0,981.0,
005444,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 00:00:00,17.3,72.1,75.0,974.0,
005445,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 03:00:00,17.6,72.4,80.0,971.0,
005446,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 06:00:00,18.1,72.9,85.0,968.0,
005447,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 09:00:00,18.5,73.2,78.0,974.0,
005448,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 12:00:00,19.1,73.7,70.0,979.0,
005449,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 15:00:00,19.6,74.0,60.0,984.0,
005450,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 18:00:00,20.0,74.7,50.0,988.0,
005451,1,2020153N13072,2020,31,NI,NISARGA,2020-06-03 21:00:00,20.3,75.3,43.0,992.0,
005452,1,2020153N13072,2020,31,NI,NISARGA,2020-06-04 00:00:00,20.9,76.0,35.0,996.0,
005453,1,2020153N13072,2020,31,NI,NISARGA,2020-06-04 03:00:00,21.5,76.8,28.0,999.0,
005454,1,2020153N13072,2020,31,NI,NISARGA,2020-06-04 06:00:00,22.2,77.6,20.0,1002.0,
005455,1,2020326N11063,2020,110,NI,GATI,2020-11-20 12:00:00,11.2,62.6,20.0,1008.0,
005456,1,2020326N11063,2020,110,NI,GATI,2020-11-20 15:00:00,11.0,62.2,23.0,1007.0,
005457,1,2020326N11063,2020,110,NI,GATI,2020-11-20 18:00:00,10.9,61.7,25.0,1006.0,
005458,1,2020326N11063,2020,110,NI,GATI,2020-11-20 21:00:00,11.1,61.2,25.0,1005.0,
005459,1,2020326N11063,2020,110,NI,GATI,2020-11-21 00:00:00,11.3,60.6,25.0,1004.0,
005460,1,2020326N11063,2020,110,NI,GATI,2020-11-21 03:00:00,11.3,59.7,30.0,1003.0,
005461,1,2020326N11063,2020,110,NI,GATI,2020-11-21 06:00:00,11.3,58.8,35.0,1002.0,
005462,1,2020326N11063,2020,110,NI,GATI,2020-11-21 09:00:00,11.3,57.9,33.0,1003.0,
005463,1,2020326N11063,2020,110,NI,GATI,2020-11-21 12:00:00,11.3,57.1,30.0,1003.0,
005464,1,2020326N11063,2020,110,NI,GATI,2020-11-21 15:00:00,11.1,56.2,33.0,1004.0,
005465,1,2020326N11063,2020,110,NI,GATI,2020-11-21 18:00:00,10.9,55.8,35.0,1005.0,
005466,1,2020326N11063,2020,110,NI,GATI,2020-11-21 21:00:00,10.9,55.2,48.0,999.0,
005467,1,2020326N11063,2020,110,NI,GATI,2020-11-22 00:00:00,10.8,54.5,60.0,992.0,
005468,1,2020326N11063,2020,110,NI,GATI,2020-11-22 03:00:00,10.6,53.5,80.0,980.0,
005469,1,2020326N11063,2020,110,NI,GATI,2020-11-22 06:00:00,10.4,52.6,100.0,967.0,
005470,1,2020326N11063,2020,110,NI,GATI,2020-11-22 09:00:00,10.4,52.0,95.0,971.0,
005471,1,2020326N11063,2020,110,NI,GATI,2020-11-22 12:00:00,10.4,51.5,90.0,974.0,
005472,1,2020326N11063,2020,110,NI,GATI,2020-11-22 15:00:00,10.4,51.0,78.0,983.0,
005473,1,2020326N11063,2020,110,NI,GATI,2020-11-22 18:00:00,10.4,50.6,65.0,992.0,
005474,1,2020326N11063,2020,110,NI,GATI,2020-11-22 21:00:00,10.5,50.2,58.0,996.0,
005475,1,2020326N11063,2020,110,NI,GATI,2020-11-23 00:00:00,10.7,50.0,50.0,1000.0,
005476,1,2020326N11063,2020,110,NI,GATI,2020-11-23 03:00:00,10.9,49.6,45.0,1003.0,
005477,1,2020326N11063,2020,110,NI,GATI,2020-11-23 06:00:00,11.1,49.3,40.0,1005.0,
005478,1,2020326N11063,2020,110,NI,GATI,2020-11-23 09:00:00,11.3,48.9,38.0,1005.0,
005479,1,2020326N11063,2020,110,NI,GATI,2020-11-23 12:00:00,11.5,48.6,35.0,1005.0,
005480,1,2020326N11063,2020,110,NI,GATI,2020-11-23 15:00:00,11.7,48.0,33.0,1006.0,
005481,1,2020326N11063,2020,110,NI,GATI,2020-11-23 18:00:00,11.8,47.5,30.0,1007.0,
005482,1,2020326N11063,2020,110,NI,GATI,2020-11-23 21:00:00,11.7,47.1,28.0,1008.0,
005483,1,2020326N11063,2020,110,NI,GATI,2020-11-24 00:00:00,11.5,46.8,25.0,1009.0,
005484,1,2020326N11063,2020,110,NI,GATI,2020-11-24 03:00:00,11.2,46.6,25.0,1010.0,
005485,1,2020326N11063,2020,110,NI,GATI,2020-11-24 06:00:00,10.9,46.5,25.0,1011.0,
005486,1,2020326N11063,2020,110,NI,GATI,2020-11-24 09:00:00,10.7,46.4,20.0,1012.0,
005487,1,2020326N11063,2020,110,NI,GATI,2020-11-24 12:00:00,10.4,46.3,15.0,1013.0,
005488,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 06:00:00,7.8,86.1,20.0,1007.0,
005489,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 09:00:00,8.2,85.9,20.0,1007.0,
005490,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 12:00:00,8.5,85.6,20.0,1007.0,
005491,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 15:00:00,8.8,85.3,23.0,1008.0,
005492,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 18:00:00,9.0,85.1,25.0,1008.0,
005493,1,2020327N08086,2020,111,NI,NIVAR,2020-11-22 21:00:00,9.0,85.0,28.0,1007.0,
005494,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 00:00:00,9.3,84.6,30.0,1005.0,
005495,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 03:00:00,9.5,84.2,30.0,1005.0,
005496,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 06:00:00,9.6,84.0,30.0,1005.0,
005497,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 09:00:00,9.7,83.8,30.0,1005.0,
005498,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 12:00:00,9.9,83.6,30.0,1005.0,
005499,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 15:00:00,9.9,83.5,33.0,1005.0,
005500,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 18:00:00,10.0,83.5,35.0,1004.0,
005501,1,2020327N08086,2020,111,NI,NIVAR,2020-11-23 21:00:00,9.9,83.3,35.0,1004.0,
005502,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 00:00:00,9.8,83.2,35.0,1003.0,
005503,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 03:00:00,9.8,83.1,38.0,1002.0,
005504,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 06:00:00,9.8,83.0,40.0,1000.0,
005505,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 09:00:00,9.9,82.9,43.0,998.0,
005506,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 12:00:00,10.0,82.8,45.0,995.0,
005507,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 15:00:00,10.1,82.7,48.0,995.0,
005508,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 18:00:00,10.2,82.6,50.0,994.0,
005509,1,2020327N08086,2020,111,NI,NIVAR,2020-11-24 21:00:00,10.4,82.4,55.0,991.0,
005510,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 00:00:00,10.6,82.2,60.0,988.0,
005511,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 03:00:00,10.8,81.8,60.0,989.0,
005512,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 06:00:00,11.1,81.4,60.0,990.0,
005513,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 09:00:00,11.3,81.1,65.0,986.0,
005514,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 12:00:00,11.5,80.9,70.0,982.0,
005515,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 15:00:00,11.8,80.6,65.0,986.0,
005516,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 18:00:00,12.0,80.4,60.0,989.0,
005517,1,2020327N08086,2020,111,NI,NIVAR,2020-11-25 21:00:00,12.2,80.1,55.0,991.0,
005518,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 00:00:00,12.5,80.0,50.0,993.0,
005519,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 03:00:00,12.7,79.7,48.0,995.0,
005520,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 06:00:00,13.0,79.6,45.0,996.0,
005521,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 09:00:00,13.3,79.6,43.0,999.0,
005522,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 12:00:00,13.5,79.8,40.0,1001.0,
005523,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 15:00:00,13.6,80.0,38.0,1001.0,
005524,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 18:00:00,13.8,80.3,35.0,1000.0,
005525,1,2020327N08086,2020,111,NI,NIVAR,2020-11-26 21:00:00,13.8,80.6,33.0,1003.0,
005526,1,2020327N08086,2020,111,NI,NIVAR,2020-11-27 00:00:00,14.0,80.7,30.0,1005.0,
005527,1,2020327N08086,2020,111,NI,NIVAR,2020-11-27 03:00:00,14.2,80.6,28.0,1005.0,
005528,1,2020327N08086,2020,111,NI,NIVAR,2020-11-27 06:00:00,14.4,80.5,25.0,1004.0,
005529,1,2020327N08086,2020,111,NI,NIVAR,2020-11-27 09:00:00,14.7,80.3,23.0,1007.0,
005530,1,2020327N08086,2020,111,NI,NIVAR,2020-11-27 12:00:00,15.0,80.1,20.0,1009.0,
005531,1,2020335N06090,2020,113,NI,BUREVI,2020-11-29 12:00:00,6.4,90.4,10.0,1014.0,
005532,1,2020335N06090,2020,113,NI,BUREVI,2020-11-29 15:00:00,6.6,89.8,15.0,1011.0,
005533,1,2020335N06090,2020,113,NI,BUREVI,2020-11-29 18:00:00,6.9,89.1,20.0,1008.0,
005534,1,2020335N06090,2020,113,NI,BUREVI,2020-11-29 21:00:00,7.2,88.4,18.0,1008.0,
005535,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 00:00:00,7.5,87.8,15.0,1008.0,
005536,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 03:00:00,7.6,87.6,20.0,1007.0,
005537,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 06:00:00,7.6,87.4,25.0,1006.0,
005538,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 09:00:00,7.6,87.2,25.0,1006.0,
005539,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 12:00:00,7.5,87.1,25.0,1005.0,
005540,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 15:00:00,7.5,87.0,28.0,1006.0,
005541,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 18:00:00,7.5,86.8,30.0,1006.0,
005542,1,2020335N06090,2020,113,NI,BUREVI,2020-11-30 21:00:00,7.4,86.4,30.0,1006.0,
005543,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 00:00:00,7.4,86.1,30.0,1005.0,
005544,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 03:00:00,7.4,85.8,30.0,1004.0,
005545,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 06:00:00,7.5,85.4,30.0,1003.0,
005546,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 09:00:00,7.6,85.1,33.0,1003.0,
005547,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 12:00:00,7.7,84.9,35.0,1002.0,
005548,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 15:00:00,7.8,84.6,38.0,1002.0,
005549,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 18:00:00,8.0,84.3,40.0,1001.0,
005550,1,2020335N06090,2020,113,NI,BUREVI,2020-12-01 21:00:00,8.3,83.7,43.0,1000.0,
